"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U20211AR1993PTC003854","4-02-1993","UNITED FOREST PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","500,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","VILL SILUKP O MEBO ARUNACHAL PRADESH EAST SIANG Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1993PTC004001","7-10-1993","SIANG WOOD PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","300,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","NGOPOKPASIGHAT EAST SIANG Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1993PTC004006","13-10-1993","AYENG WOOD PRODUCTS PVT. LTD.","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","969,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","RANEGHATPOST AYENG ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1993PTC004014","29-10-1993","TEYANG WOOD PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","3,000,000.00","2,900,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","KHERAM CHOWCHAW LOHIT Arunachal Pradesh INDIA 792104","Indian Non-Government Company"
"U20211AR1993PTC004042","15-12-1993","CHOPNU FOREST PRODUCTS PVT LTD","DORMANT","Private","Company Limited by Shares","5,000,000.00","3,893,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","VILL CHOPNU P O KANUBARIARUNACHAL PRADESH TIRAP Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1993PTC004043","15-12-1993","GLOW TIMBERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","400,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","VILL NAMGOWAKRO ARUNACHAL PRADESH LOHIT Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1994PTC004053","6-01-1994","RIMA VENEERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00","1,940,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","P.O NAMPONG Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1994PTC004095","3-03-1994","VINAYAKA TIMBERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","6,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","KORANGPASIGHAT EAST SIANG ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1994PTC004110","7-04-1994","MANSAI WOOD PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","13,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","VILL KHERAM P O CHOWKHAMDIST LOHIT ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1994PTC004112","7-04-1994","LONGSAM FOREST PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","500,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","VILL. LONGSAMDIST TIRAP ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1994PTC004161","30-06-1994","MOPAYA TIMBERS PVT LTD","ACTIVE","Private","Company Limited by Shares","2,000,000.00","300,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","P O DEOMALIPS DEAMALI DIST TIRAP ARUNACHAL PRADESH Arunachal Pradesh INDIA 786629","Indian Non-Government Company"
"U20211AR1994PTC004169","8-07-1994","BHISMAK PLY PVT LTD","ACTIVE","Private","Company Limited by Shares","5,000,000.00","1,700,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","PO.KANUBARIDIST TIRAP ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1994PTC004265","6-10-1994","BHISMAK VENEER MILLS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","800,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","P O BIZARIDIST DIBANG VALLEY ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1995PTC004405","23-03-1995","KOJE JANGGO SAW AND VENEER MILLS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","320,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","TOTUMMERBO PASIGHAT EAST SIANG Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1995PTC004427","26-04-1995","TOHI VENEER PRODUCTS PVT LTD","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,600,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","NAMPHAI INDUSTRIAL ESTATE NAMPHAI-I P.O. MIAO MIAO Arunachal Pradesh INDIA 792122","Indian Non-Government Company"
"U20211AR1995PTC004458","29-05-1995","KONICA PLY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","10,000,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","NAMPHAI INDUSTRIAL AREA PO NAMPHAI CHANGLANG Arunachal Pradesh INDIA 792122","Indian Non-Government Company"
"U20211AR1995PTC004566","5-09-1995","AIYO SHARMU SAW AND VENEER CO PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","4,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","DOIMARADIST WEST KAMENG ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1995PTC004582","27-09-1995","SILUK SAW PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","403,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","VILL SILUK P O MEBODIST EAST SIANG ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1996PTC003448","1-03-1996","M.B. VENEER AND SAW MILLS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","30,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","FASHIGHAT DIST- EAST SIANG FASHIGHAT Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1996PTC004745","9-05-1996","TAFRAGAM VENEER MILL PVT LTD","ACTIVE","Private","Company Limited by Shares","5,000,000.00","235,200.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","GUNANAGAR INDUSTRIAL AREACHOWKHAM LOHIT ARUNACHAL PRADESH Arunachal Pradesh INDIA 792104","Indian Non-Government Company"
"U20293AR2005PTC007891","21-09-2005","A P BAMBOO PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","100,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","1ST FLOORBANK TINALI DIST PAPUMPARE ITANAGAR Arunachal Pradesh INDIA 791111","Indian Non-Government Company"
"U20293AR2006PTC008108","13-04-2006","PATKAI BAMBOO PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,000,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","ALUBARI, CHONGKHAM DISTRICT - LOHIT LOHIT Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20293AR2014PTC008408","25-02-2014","PAPUMPARE SAW MILL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","50,000,000.00","100,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","D-SECTOR NAHARLAGUN Arunachal Pradesh INDIA 791110","Indian Non-Government Company"
"U21015AR1995PTC004463","7-06-1995","MEIN PAPER AND BOARD PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","2,000,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","ALUBARI P O CHOWKHAMLAHIT ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U21098AR2011PTC008343","12-10-2011","ADI PAPER AND PULP TRADING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","PAMONG HOUSE,BANSKATA,LOWER PANNE AREA, P.O.PASIGHAT EAST SIANG Arunachal Pradesh INDIA 791102","Indian Non-Government Company"
"U22121AR1983PTC002121","21-12-1983","TIRAP CABLES & CONDUCTORS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","3,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","TIRAP ARUNACHAL PRADESH TIRAP Arunachal Pradesh INDIA","Indian Non-Government Company"
"U22121AR1990PTC003492","19-12-1990","ARUNACHAL TIMES PUBLICATIONS PVT LTD","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SIANG HOUSE SECTOR """"E"""" ITANAGAR Arunachal Pradesh INDIA 791111","Indian Non-Government Company"
"U22210AR2012PTC008366","19-06-2012","NV MEDIA AND PUBLICATIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","VIVEK BUILDING, B SECTOR PO DOIMUKH PAPUMPARE Arunachal Pradesh INDIA 791112","Indian Non-Government Company"
"U23101AR2012PTC008353","27-02-2012","AMBIKA COKE AND ALLOYS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","5,000,000.00","105,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","P. O. Jai Rampur Jairampur Arunachal Pradesh INDIA 792121","Indian Non-Government Company"
"U24115AR1984PTC002225","12-09-1984","LOHIT CHEMICALS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,400,000.00","500,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","New Bazar Road, P.O. Tezu, Lohit Arunachal Pradesh INDIA","Indian Non-Government Company"
"U24115AR1990PTC003437","2-05-1990","NAFRA CHEMICALS PVT LTD","ACTIVE","Private","Company Limited by Shares","2,500,000.00","966,500.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","INDUSTRIAL ESTATE, TIPPI VIA-BHALUKPONG,DIST-WEST KAMENG TIPPI Arunachal Pradesh INDIA 790114","Indian Non-Government Company"
"U24117AR1982PTC001971","8-09-1982","ARUNACHAL CHEMICALS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","500,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","NAFRAVIA BOMDILLA ARUNACHAL PRADESH W KAMENG Arunachal Pradesh INDIA","Indian Non-Government Company"
"U24117AR1986PTC002591","9-10-1986","ARUNACHAL RESIN PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","50,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","ROOPAWEST KAMENG ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U24117AR1998PTC005529","14-09-1998","KAMAN MEYOR CHEMICALS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","148,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","WALONGLOHIT ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U24129AR2006PTC008241","21-12-2006","ARUNACHAL AGRI - BIO TECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","GANDHI MARKET, NEAR BSNL BUILDING AR10 ITANAGAR Arunachal Pradesh INDIA 791111","Indian Non-Government Company"
"U24229AR1999PTC005952","24-11-1999","WALLONG CHEMICALS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","P O WALLONGVIA TEZU LOHIT ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U24232AR1990PTC003432","20-04-1990","ARUNACHAL DRUGS AND PHARMACEUTICALS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","2,500,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","PAPPU HILLS NAHARLAGUNDIST LOWER SUBANSIRI ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U24232AR1991PTC003631","10-12-1991","ARIES LABORATORIES PVT LTD","DORMANT","Private","Company Limited by Shares","1,500,000.00","1,000,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","GANGA NAGARNEAR A P S T C LOWER SUBANSIRI ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U24232AR2004PTC007456","30-06-2004","D KAMSI PHARMACEUTICALS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","1,000,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","G EXTENSIONNAHARLAGUN PAPUMPARE Arunachal Pradesh INDIA","Indian Non-Government Company"
"U24233AR2006PTC008235","21-11-2006","NYIMI EXTRACTS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","20,000,000.00","100,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","C/O. OLIK TARING NYOKUM LAPANG ITANAGAR Arunachal Pradesh INDIA 791111","Indian Non-Government Company"
"U24239AR2005PTC007974","24-11-2005","PARSURAM CHEMICALS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","100,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","P O & P S TEZULOHIT ARUNACHAL PRADESH Arunachal Pradesh INDIA 792001","Indian Non-Government Company"
"U24239AR2006PTC008153","16-05-2006","YAMI PHARMACEUTICALS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","SURAJ COMPLEX, A - SECTOR NAHARLAGUN, PAPUMPARE NAHARLAGUN Arunachal Pradesh INDIA 791110","Indian Non-Government Company"
"U25209AR1986PTC002520","30-04-1986","BHAGAWATI TIMBER INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","203,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","P.O. Hunli Hunli Arunachal Pradesh INDIA","Indian Non-Government Company"
"U26921AR2002PTC006901","28-08-2002","ZEYNAM BUILDERS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","900,000.00","500,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","DISTRICT LOHIT NAMSAI Arunachal Pradesh INDIA 792103","Indian Non-Government Company"
"U26931AR1988PTC003060","12-08-1988","MECHUKA CHEMICALS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","400","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","P.O. Mechuka Dt-West Saiang ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U26942AR1984SGC002188","23-06-1984","PARASURAM CEMENTS LIMITED","DORMANT","Public","Company Limited by Shares","4,500,000.00","1,350,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","C O ARUNACHAL PRADESH INDUSTRIAL DEV& FIN CORPN LTD, TEZU ITANAGAR Arunachal Pradesh INDIA 791111","State Government Company"
"U26942AR1995PTC004616","20-11-1995","ARUNACHAL PRADESH CEMENT COMPANY PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","14,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","ITANAGAR H Q BHALUKPUNGWEST KAMENG ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U26942AR2006PTC008152","16-05-2006","GEO MEENA CEMENT PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","C - SECTOR, DIST PAPUMPARE ITANAGAR Arunachal Pradesh INDIA 791111","Indian Non-Government Company"
"U26956AR1995PLC004564","5-09-1995","TANGSA HUME PIPES LIMITED","ACTIVE","Public","Company Limited by Shares","3,000,000.00","3,000,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","OIL INDIA RIOAD CHANGLANG KHARSANG Arunachal Pradesh INDIA 792122","Indian Non-Government Company"
"U26960AR1998PTC005582","10-11-1998","KINGKOR BUILDINGS DESIGN & CONSTRUCTION PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","20,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","E SECTOR ITANAGARDISTRICT PAPUMPARE ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U26960AR1999PTC005800","29-06-1999","ARUNACHAL HYDRO ENERGY AND MINING COMPANY PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","ITANAGARPLACE ARUNACHAL PRADESH Arunachal Pradesh INDIA 791111","Indian Non-Government Company"
"U26960AR2010PTC008302","12-03-2010","CHOWKHAM ENTERPRISE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","CHOWKHAM VILLAGE P.O. CHOWKHAM CHOWKHAM Arunachal Pradesh INDIA 792104","Indian Non-Government Company"
"U27101AR2001PTC006466","26-03-2001","DONYI POLO STEEL AND ROLLING MILLS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00","150,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","BESIDES N H 52MAIN ROAD BANDERDEWA ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U27101AR2003PLC007016","28-01-2003","SMS SMELTERS LIMITED","ACTIVE","Public","Company Limited by Shares","162,000,000.00","153,499,990.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","LEKHI VILLAGE NAHARLAGUN NAHARLAGUN Arunachal Pradesh INDIA 791110","Indian Non-Government Company"
"U27101AR2003PTC007029","14-02-2003","ITANAGAR FERRO ALLOYS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","NAHARLAGUNNEAR YOUTH HOSTEL ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U27101AR2006PTC008113","21-04-2006","PLATINUM ALLOYS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","160,000,000.00","117,400,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","A - SECTOR , NAHARLAGUN PAPUMPARE DISTRICT NAHARLAGUN Arunachal Pradesh INDIA 791110","Indian Non-Government Company"
"U27106AR1994PTC004170","12-07-1994","KUSANG TIMBER PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","400,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","TIPI INDUSTRIAL AREA VIABHALUK PONG WEST KAMENG Arunachal Pradesh INDIA","Indian Non-Government Company"
"U27106AR2009PTC008281","6-08-2009","VEDIC FERRO ALLOYS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","MRS. YASAR DARANG, C/O SHRI BASU PRASAD BARUAH, GREEN VALLEY, P.O. PASIGHAT PASIGHAT Arunachal Pradesh INDIA 791102","Indian Non-Government Company"
"U27107AR1998PTC005462","9-07-1998","ARUNACHAL IRON AND STEEL CO PVT LTD","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","GANGA MARKET ITANAGARDIST PAPUMPARE ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U27107AR2013PTC008399","26-11-2013","SATYARATAN STEEL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","200,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","C/O SATYAM ISPAT NEAR HIMMATSINGKA GARAGE BANDARDEWA Arunachal Pradesh INDIA 791123","Indian Non-Government Company"
"U27109AR1984PTC002224","10-09-1984","KAMENG STEEL WORKS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","4,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","BHALUKPONGWEST KAMENG ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U27310AR2004PTC007413","14-05-2004","S AND Y METALS AND ALLOYS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","10,000,000.00","1,000,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","Nirjuli P.O Nirjuli Dist-Papumpare PAPUMPARE Arunachal Pradesh INDIA","Indian Non-Government Company"
"U27310AR2005PLC007711","25-04-2005","SATYAM ISPAT (NORTH EAST) LIMITED","ACTIVE","Public","Company Limited by Shares","250,000,000.00","220,097,500.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","NH 52, BANDERDEWA PAPUMPARE Arunachal Pradesh INDIA 791123","Indian Non-Government Company"
"U27310AR2013PTC008398","10-09-2013","SHREE SALASAR INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","130,000,000.00","125,500,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","NH 52A,VILL:LEKHI NAHARLAGUN Arunachal Pradesh INDIA 791110","Indian Non-Government Company"
"U28112AR1997PLC005195","23-09-1997","ARUNACHAL FABRICATION AND CONSTRUCTION PVT. LIMITED.","STRIKE OFF","Public","Company Limited by Shares","2,500,000.00",NA,"Arunachal Pradesh","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","INDUSTRIAL ESTATE,NAHARLAGUN, DIST. PAPUMPARE, Arunachal Pradesh INDIA","Indian Non-Government Company"
"U31103AR1977PLC001695","31-03-1977","LOHIT FOREST PRODUCTS LTD","STRIKE OFF","Public","Company Limited by Shares","2,500,000.00","700","Arunachal Pradesh","RoC-Shillong","Manufacturing (Machinery & Equipments)","TEZU, LOHIT, TEZU, Arunachal Pradesh INDIA","Indian Non-Government Company"
"U31300AR1988PTC003086","30-09-1988","ARUNACHAL CABLES AND CONDUCTORS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","10,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Machinery & Equipments)","NAHARLAGANITANAGAR ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U31300AR1993PTC003844","29-01-1993","DONYPOLO CABLES AND CONDUCTORS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","100,000.00","200","Arunachal Pradesh","RoC-Shillong","Manufacturing (Machinery & Equipments)","BANDERDEWAARUNACHAL PRADESH PAPUMPARE Arunachal Pradesh INDIA 791123","Indian Non-Government Company"
"U31401AR2014PTC008412","1-04-2014","TRANS STRUCTURES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Machinery & Equipments)","C- SECTOR, BARAPANI MARKET NAHARLAGUN Arunachal Pradesh INDIA 791110","Indian Non-Government Company"
"U31908AR2009PTC008282","19-10-2009","SUNSHINE ELECTROMECH TRADECOM PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Machinery & Equipments)","A-SECTOR INDUSTRIAL AREA, T.G COMPLEX, 2ND FLOOR ROOM NO.8, P.O + P.S : NAHARLAGUN NAHARLAGUN Arunachal Pradesh INDIA 791110","Indian Non-Government Company"
"U36102AR2003PTC007004","16-01-2003","PINO STEELS WORTH PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Others)","INDUSTRIAL AREAA SECTOR NAHARLAGUN Arunachal Pradesh INDIA 791110","Indian Non-Government Company"
"U40100AR2011PTC008341","25-08-2011","N.N HYDROPOWER & INFRASTRUCTURE PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","200,000.00","Arunachal Pradesh","RoC-Shillong","Electricity, Gas & Water companies","Near Vetty Laboratory Nirjuli ITANAGAR Arunachal Pradesh INDIA 791109","Indian Non-Government Company"
"U40101AR2006PTC008238","13-12-2006","SIANG CONSTRUCTIONS & HYDRO POWER PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00",NA,"Arunachal Pradesh","RoC-Shillong","Electricity, Gas & Water companies","BANK TINALI ITANAGAR Arunachal Pradesh INDIA 791111","Indian Non-Government Company"
"U40101AR2007PTC008245","24-04-2007","HIMALAYAN POWER PROJECT PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00",NA,"Arunachal Pradesh","RoC-Shillong","Electricity, Gas & Water companies","C SECTOR ITANAGAR Arunachal Pradesh INDIA 791111","Indian Non-Government Company"
"U40101AR2008PTC008270","5-12-2008","PATKAI ENERGY COMPANY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,500,000.00","1,200,000.00","Arunachal Pradesh","RoC-Shillong","Electricity, Gas & Water companies","VILLAGE-NEOTAN, P.O /P.S MIAO DIST.CHANGLANG CHANGLANG Arunachal Pradesh INDIA 792122","Indian Non-Government Company"
