"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U72100AS1989PTC003267","28-04-1989","BALAJI VIDEO CASSETTES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","300,000.00","20,000.00","Assam","RoC-Shillong","Business Services","SHREE MANTA MARKET A T ROADGUWAHATI ASSAM Assam INDIA","Indian Non-Government Company"
"U72100AS1989PTC003268","1-05-1989","MITAG CONTAINERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","7,000.00","Assam","RoC-Shillong","Business Services","R G BARUAH ROADGUWAHATI ASSAM Assam INDIA 781005","Indian Non-Government Company"
"U72100AS1989PTC003298","14-06-1989","SIGMA COLOR LABS AND COMMERCIALS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","3,000.00","Assam","RoC-Shillong","Business Services","SIRPURIATINSUKIA ASSAM Assam INDIA","Indian Non-Government Company"
"U72100AS1989PTC003333","14-08-1989","PETROTRADE INDIA PVT LTD","STRIKE OFF","Private","Company Limited by Shares","10,000,000.00","1,200,000.00","Assam","RoC-Shillong","Business Services","CENTRAL BANK ROAD TINSUKIA Assam INDIA 786125","Indian Non-Government Company"
"U72100AS1989PTC003347","8-09-1989","KAMAKHYA CONTAINERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","10,000.00","Assam","RoC-Shillong","Business Services","R G BAURA ROADGUWAHATI ASSAM Assam INDIA","Indian Non-Government Company"
"U72100AS1990PTC003406","13-02-1990","BIMAL AUTO ENGINEERING PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","300","Assam","RoC-Shillong","Business Services","SIMULGURIBARPETA ROAD BARPETA ASSAM Assam INDIA","Indian Non-Government Company"
"U72100AS1990PTC003473","11-10-1990","MILKOWN DAIRY PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","20,000.00","Assam","RoC-Shillong","Business Services","GAZPURIA ROAD RAJAMAIDANJORHAT ASSAM Assam INDIA 785001","Indian Non-Government Company"
"U72100AS1991PTC003528","25-03-1991","JORHAT AROGYA NIKETAN PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","75,000.00","Assam","RoC-Shillong","Business Services","TARAJANJORHAT ASSAM Assam INDIA 785001","Indian Non-Government Company"
"U72100AS1992PTC003754","27-07-1992","BAGMATI FINANCE CO PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","487,000.00","Assam","RoC-Shillong","Business Services","BHARAT STORE BUILDINGBARA BAZAR PANDU GUWAHATI ASSAM Assam INDIA 781012","Indian Non-Government Company"
"U72100AS1992PTC003818","18-12-1992","TSB ENGINEERING PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","4,000.00","Assam","RoC-Shillong","Business Services","SREEMANTA MARKETA T ROAD GUWAHATI ASSAM Assam INDIA 781001","Indian Non-Government Company"
"U72100AS1993PTC003848","29-01-1993","A N STEELS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","100,000.00","200","Assam","RoC-Shillong","Business Services","A T ROADGUWAHATI ASSAM Assam INDIA","Indian Non-Government Company"
"U72100AS1993PTC003849","29-01-1993","ANIRUDH IMPEX PVT LTD","STRIKE OFF","Private","Company Limited by Shares","100,000.00","200","Assam","RoC-Shillong","Business Services","ATHGAON GUWAHATI DISTTKAMRUP ASSAM Assam INDIA","Indian Non-Government Company"
"U72100AS1993PTC003985","10-09-1993","CHILARAI TECHNO INDIA PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","23,000.00","Assam","RoC-Shillong","Business Services","NANDAN NAGARSARUMOTARI DISPUR GUWAHATI ASSAM Assam INDIA 781006","Indian Non-Government Company"
"U72100AS1993PTC003986","13-09-1993","NORTH EAST SURVAYORS AND ADJUSTERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","100,000.00","3,000.00","Assam","RoC-Shillong","Business Services","1 ST FLOOR KALYANALAYAG S COLONEY FATASIL GUWAHATI ASSAM Assam INDIA","Indian Non-Government Company"
"U72100AS1994PLC004059","18-01-1994","USHA POWER CO LTD","STRIKE OFF","Public","Company Limited by Shares","1,000,000.00","7,000.00","Assam","RoC-Shillong","Business Services","AMELYA BHAWAN, P B ROAD, REHABARI GUWAHATI Assam INDIA","Indian Non-Government Company"
"U72100AS1994PLC004233","28-09-1994","TEMPLETON INVESTMENTS LTD","STRIKE OFF","Public","Company Limited by Shares","100,000.00","70","Assam","RoC-Shillong","Business Services","NARENGI, GUWAHATI Assam INDIA 781006","Indian Non-Government Company"
"U72100AS1994PLC004236","28-09-1994","GOLDMAN SACHS INVESTMENT CO LIMITED","STRIKE OFF","Public","Company Limited by Shares","100,000.00","70","Assam","RoC-Shillong","Business Services","G N B ROAD GUWAHATI Assam INDIA 781003","Indian Non-Government Company"
"U72100AS1994PLC004241","28-09-1994","ABN.AMPRO FINANCIAL SERVICES LTD","STRIKE OFF","Public","Company Limited by Shares","100,000.00","70","Assam","RoC-Shillong","Business Services","FATASHIL. GUWAHATI Assam INDIA 781009","Indian Non-Government Company"
"U72100AS1994PLC004242","28-09-1994","MARTIN INVESTMENTS LTD","STRIKE OFF","Public","Company Limited by Shares","100,000.00","70","Assam","RoC-Shillong","Business Services","CHANDMARI GUWAHATI Assam INDIA 781003","Indian Non-Government Company"
"U72100AS1994PLC004243","28-09-1994","BNP.FINANCIAL SERVICES LTD","STRIKE OFF","Public","Company Limited by Shares","100,000.00","700","Assam","RoC-Shillong","Business Services","SHANTIPUR KAMRUP GUWAHATI Assam INDIA","Indian Non-Government Company"
"U72100AS1994PLC004244","28-09-1994","JAMES AND CAPEL INVESTMENTS LTD","STRIKE OFF","Public","Company Limited by Shares","100,000.00","70","Assam","RoC-Shillong","Business Services","AMBIKAGIRI NAGAR, GUWAHATI, Assam INDIA 781024","Indian Non-Government Company"
"U72100AS1994PLC004282","28-10-1994","LAZARD BROTHERS INVESTMENTS INDIA LTD","STRIKE OFF","Public","Company Limited by Shares","100,000.00","70","Assam","RoC-Shillong","Business Services","UZANBAZAR, GUWAHATI, Assam INDIA 781001","Indian Non-Government Company"
"U72100AS1994PTC004062","18-01-1994","TRANSWAYS CEMENTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","2,000.00","Assam","RoC-Shillong","Business Services","14 B MAHABIR MARKETH B ROAD FANCY BAZAR GUWAHATI ASSAM Assam INDIA 793001","Indian Non-Government Company"
"U72100AS1994PTC004208","1-09-1994","SUBHANKAR SOTAI DISTRIBUTORS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","20,000.00","Assam","RoC-Shillong","Business Services","402 SURYA APARTMENTS B ROAD DIGHILPUKHURI GUWAHATI ASSAM Assam INDIA","Indian Non-Government Company"
"U72100AS1995PTC004524","3-08-1995","KIT CHEMICALS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","4,000.00","Assam","RoC-Shillong","Business Services","GUWAHATI GUWAHATI ASSAM Assam INDIA 786125","Indian Non-Government Company"
"U72100AS1997PTC005009","11-03-1997","SOMOI ASSOM PUBLICATION PVT LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","18,000.00","Assam","RoC-Shillong","Business Services","R G BARUAH ROADGUWAHATI KAMUP ASSAM Assam INDIA","Indian Non-Government Company"
"U72100AS1997PTC005080","2-06-1997","SUMAN AUTO FINANCE PVT LTD","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00","2,000.00","Assam","RoC-Shillong","Business Services","C /O GARGO MOTORS HIJUGURI TINSUKIA Assam INDIA 786125","Indian Non-Government Company"
"U72100AS1999PTC010335","23-12-1999","PRIVSMATIC HOTELS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,500,000.00","7,246,800.00","Assam","RoC-Shillong","Business Services","RANGAGORA ROAD NEAR PETROL PUMP TINSUKIA Assam INDIA 786125","Indian Non-Government Company"
"U72100AS2002PTC006949","20-11-2002","THIRD EYE SYSTEMS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","300,000.00","Assam","RoC-Shillong","Business Services","G N B ROADSILPUKHURI GUWAHATI ASSAM Assam INDIA 781003","Indian Non-Government Company"
"U72100AS2002PTC006959","2-12-2002","JUPITER CONSUCOM PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","120,000.00","Assam","RoC-Shillong","Business Services","BORA BHAWANRAJBARIA PATH GANESHGURI GUWAHATI ASSAM Assam INDIA 781006","Indian Non-Government Company"
"U72100AS2006PTC008059","10-02-2006","LUCKY CONSULTANCY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,500,000.00","1,300,000.00","Assam","RoC-Shillong","Business Services","SANMATI PLAZA,G.S. ROAD, BHANAGARH, GUWAHATI-781005. Assam INDIA","Indian Non-Government Company"
"U72100AS2006PTC008084","3-03-2006","SIGMUND PHARMA PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","800,000.00","Assam","RoC-Shillong","Business Services","UPADA APARTMENT, PHASE-II, 1st FLOOR,UNIT-2 RAJAT KAMAL PATH, R.G. BORUAH ROAD GUWAHATI Assam INDIA 781024","Indian Non-Government Company"
"U72100AS2007PTC010319","25-06-2007","R. P. INFOSYSTEMS (N. E.) PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Assam","RoC-Shillong","Business Services","B. R. TOWER, 2ND FLOOR, G. S. ROAD JANAPATH LANE, ULUBARI GUWAHATI Assam INDIA 781007","Indian Non-Government Company"
"U72100AS2009PTC009183","14-08-2009","VOIPNET TECHNOLOGIES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Assam","RoC-Shillong","Business Services","HOUSE NO. 120, HONO BORO PATH NEAR BURGER PAINT GODOWN, KACHARI BASTI, G.S. ROAD GUWAHATI Assam INDIA 781005","Indian Non-Government Company"
"U72100AS2009PTC009238","11-09-2009","IBERRY SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","50,000,000.00","49,151,500.00","Assam","RoC-Shillong","Business Services","PRAG PLAZA, 5TH FLOOR, G.S. ROAD, NEAR HUB, GUWAHATI Assam INDIA 781005","Indian Non-Government Company"
"U72100AS2009PTC009244","14-09-2009","SEAGULL INFOTECH PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Assam","RoC-Shillong","Business Services","NIIT Centre, Choukidinghee, Dibrugarh Assam INDIA 786003","Indian Non-Government Company"
"U72100AS2011PTC010364","24-01-2011","TRIDENT INFOMATRIX PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Assam","RoC-Shillong","Business Services","HOUSE NO. 18, BY-LANE NO. 6 R.G. BARUAH ROAD GUWAHATI Assam INDIA 781003","Indian Non-Government Company"
"U72100AS2011PTC010381","24-01-2011","ARIHANT COMPUTRONICS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","2,310,000.00","Assam","RoC-Shillong","Business Services","Room No.2004, Ram Kumar Arcade 1st Floor, Chatribari Road Guwahati Assam INDIA 781001","Indian Non-Government Company"
"U72100AS2011PTC010382","24-01-2011","AMARNATH INTERNATIONAL INFRASTRUCTURE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","1,700,000.00","Assam","RoC-Shillong","Business Services","1st H, Pink Arcade, K.C. Sen Road Paltan Bazar Guwahati Assam INDIA 781008","Indian Non-Government Company"
"U72100AS2011PTC010452","11-03-2011","FOCUS (A-Z) ENTERTAINMENT PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00","200,000.00","Assam","RoC-Shillong","Business Services","WARD NO. 6 BARPETA ROAD Assam INDIA 781315","Indian Non-Government Company"
"U72100AS2013PTC011482","11-04-2013","TRISHNA GLOBAL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Assam","RoC-Shillong","Business Services","HOUSE NO - 5, HIRDAY RANJAN PATH R.G. BARUAH ROAD GUWAHATI Assam INDIA 781003","Indian Non-Government Company"
"U72100AS2013PTC011484","11-04-2013","CONVERGE SYSTEMS & SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Assam","RoC-Shillong","Business Services","HOUSE NO. 11, 3rd FLOOR, CHRISTIANBASTI M.G.ROAD, P.O. - DISPUR, GUWAHATI Assam INDIA 781007","Indian Non-Government Company"
"U72100AS2013PTC011617","5-08-2013","SHASS INFORMATION AND QUALITY ENGINEERING SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Assam","RoC-Shillong","Business Services","1ST FLOOR, DIVINE PLAZA DISPUR, SUPERMARKET, G.S. ROAD GUWAHATI Assam INDIA 781006","Indian Non-Government Company"
"U72100AS2013PTC011695","11-11-2013","COST TO COST INFOTRONICS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","1,500,000.00","Assam","RoC-Shillong","Business Services","COST TO COST INFOTRONICS PVT LTD, KISHNI PLAZA ADJACENT TO WOODIES FURNITURE,ULUBARI GUWAHATI Assam INDIA 781007","Indian Non-Government Company"
"U72100AS2014PTC011749","7-01-2014","ISEMANTICS TECHNOLOGY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","250,000.00","200,000.00","Assam","RoC-Shillong","Business Services","PIYOLI PHUKAN ROAD,WARD NO-14, REHABARI GUWAHATI Assam INDIA 781008","Indian Non-Government Company"
"U72200AS1982PTC001933","8-04-1982","INTEGRATED BUSINESS INTERNATIONAL PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","772,470.00","Assam","RoC-Shillong","Business Services","KHNKOR VILLAGE PANBARI MOUZAPRAGJYOTISHPUR ASSAM GUWAHATI Assam INDIA 781005","Indian Non-Government Company"
"U72200AS1985PTC002293","31-01-1985","EAST INDIA TECHNOSYS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","50,000,000.00","41,865,000.00","Assam","RoC-Shillong","Business Services","M T TOWER, PALTAN BAZAR G S ROAD GUWAHATI Assam INDIA 781008","Indian Non-Government Company"
"U72200AS1988PTC003050","5-08-1988","HITECH CREATIONS PVT LTD","DORMANT","Private","Company Limited by Shares","500,000.00","3,000.00","Assam","RoC-Shillong","Business Services","BORDOLOI NAGARDIBRUGARH ASSAM Assam INDIA 786001","Indian Non-Government Company"
"U72200AS1988PTC003124","10-11-1988","GUWAHATI CORRUGATED STEELS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","200","Assam","RoC-Shillong","Business Services","SHANTI PATHR G BARUAH ROAD GUWAHATI ASSAM Assam INDIA 781024","Indian Non-Government Company"
"U72200AS1989PLC003354","26-09-1989","BLAZE FINANCE AND INVESTMENT LTD","STRIKE OFF","Public","Company Limited by Shares","100,000.00","700","Assam","RoC-Shillong","Business Services","BIJOY NAGAR BUS STOP, MIRJA KAMRUP MIRJA Assam INDIA","Indian Non-Government Company"
"U72200AS1989PTC003202","27-02-1989","COMPUSOFT SYSTEMS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Assam","RoC-Shillong","Business Services","KANTI BEDI MARKET. A.T.ROAD, GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"U72200AS1989PTC003308","30-06-1989","EAST INDIA CEMENT PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,500,000.00","200","Assam","RoC-Shillong","Business Services","PANCHAVATIPRIVNCIPAL J BARUAH ROAD GUWAHATI ASSAM Assam INDIA","Indian Non-Government Company"
"U72200AS1990PTC003478","16-10-1990","KOER PROPERTIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","3,000.00","Assam","RoC-Shillong","Business Services","TIN ALI ZOO ROAD GAUHATI DISSTKAMRUP ASSAM Assam INDIA","Indian Non-Government Company"
"U72200AS1992PTC003672","20-03-1992","BHABANJALI FINANCE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","60,000,000.00","28,280,000.00","Assam","RoC-Shillong","Business Services","PB No. 25, LANKESHWAR, PO : GAUHATI UNIVERSITY GUWAHATI Assam INDIA 781014","Indian Non-Government Company"
"U72200AS1994PTC004101","9-03-1994","MAGDEL COMPUTERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","5,000.00","Assam","RoC-Shillong","Business Services","TAYYEBULLA ROAD,DIGHALIPUKHURIEAST GUWAHATI ASSAM Assam INDIA 781001","Indian Non-Government Company"
"U72200AS1994PTC004141","27-05-1994","S P INDIA PVT LTD","ACTIVE","Private","Company Limited by Shares","3,500,000.00","3,127,000.00","Assam","RoC-Shillong","Business Services","AMIN BUILDING, GROUND FLOOR M.S.ROAD GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"U72200AS1994PTC004142","27-05-1994","TRISITA MARKETING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","9,514,500.00","Assam","RoC-Shillong","Business Services","C/O UNITED STEEL CORPORATION M S ROAD GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"U72200AS1994PTC004192","12-08-1994","MOHAN BANSHI DHARI INDIA PVT LTD","ACTIVE","Private","Company Limited by Shares","4,900,000.00","4,897,000.00","Assam","RoC-Shillong","Business Services","C/O UNITED STEEL CORPORATION M.S.ROAD, NEAR GOLE BUILDING GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"U72200AS1994PTC004193","12-08-1994","R S ENTRADE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,450,000.00","Assam","RoC-Shillong","Business Services","CHATRIBARIGUWAHATI ASSAM Assam INDIA 781001","Indian Non-Government Company"
"U72200AS1994PTC004194","12-08-1994","A P ASSOCIATES PVT LTD","ACTIVE","Private","Company Limited by Shares","10,500,000.00","10,256,000.00","Assam","RoC-Shillong","Business Services","C O SHREE KHETAWAT INDKALAHAR LOKHRA ROAD GUWAHATI ASSAM Assam INDIA","Indian Non-Government Company"
"U72200AS1994PTC004195","12-08-1994","S H INDIA PVT LTD","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Assam","RoC-Shillong","Business Services","SHREE KHETAWAT INDUSTRIES COMPLEX LOKHRA ROAD, SAW KUCHI, KALAPAHAR GUWAHATI Assam INDIA 781016","Indian Non-Government Company"
"U72200AS1994PTC004196","12-08-1994","TRISITA SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,952,000.00","Assam","RoC-Shillong","Business Services","C/O UNITED STEEL CORPORATION M S ROAD GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"U72200AS1994PTC004262","6-10-1994","SIDDHI VINAYAK INDIA PVT LTD","ACTIVE","Private","Company Limited by Shares","2,000,000.00","1,672,000.00","Assam","RoC-Shillong","Business Services","C/O UNITED STEEL CORPORATION M.S. ROAD, NEAR GOLE BUILDING GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"U72200AS1994PTC004263","6-10-1994","M S INDIA PVT LTD","ACTIVE","Private","Company Limited by Shares","1,500,000.00","1,482,000.00","Assam","RoC-Shillong","Business Services","C/O UNITED STEEL CORPORATION M.S.ROAD, NEAR GOLE BUILDING GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"U72200AS1994PTC004325","22-12-1994","NEASUB INDIA PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","725,000.00","Assam","RoC-Shillong","Business Services","M L CHAUDHURY LANEBILL PAR CACHAR ASSAM SILCHAR Assam INDIA 788005","Indian Non-Government Company"
"U72200AS1994PTC004329","26-12-1994","MERCURY SYSTEMS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","100,000.00","20,000.00","Assam","RoC-Shillong","Business Services","AATILA GAGONJORHAT ASSAM Assam INDIA","Indian Non-Government Company"
"U72200AS1995PTC004349","31-01-1995","TOTAL COMPUTERS INDIA PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","15,000.00","Assam","RoC-Shillong","Business Services","PURUKUTTY BHAWANNABIN NAGAR GUWAHATI KAMRUP ASSAM Assam INDIA","Indian Non-Government Company"
"U72200AS1995PTC004372","23-02-1995","VIBGYOR SOFTWARE CONSULTANTS PVT LTD","ACTIVE","Private","Company Limited by Shares","300,000.00","175,000.00","Assam","RoC-Shillong","Business Services","H.S.ROAD DIBRUGARH Assam INDIA 786001","Indian Non-Government Company"
"U72200AS1995PTC004375","24-02-1995","OPTECH SERVICES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","20,000.00","Assam","RoC-Shillong","Business Services","KAHILIPARA BINOVANAGARGUWAHATI KAMRUP ASSAM Assam INDIA","Indian Non-Government Company"
"U72200AS1995PTC004436","8-05-1995","OSPL SYSTEMS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","20,000.00","Assam","RoC-Shillong","Business Services","KAHILIPARABINOVANAGAR GUWAHATI ASSAM Assam INDIA","Indian Non-Government Company"
"U72200AS1995PTC004499","10-07-1995","INTEK SYSTEMS INDIA PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","200,000.00","Assam","RoC-Shillong","Business Services","SIMON HOUSEGUWAHATI KAMRUP ASSAM Assam INDIA","Indian Non-Government Company"
"U72200AS1996PTC004733","8-04-1996","ADITYA SOFTWARES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","1,002,200.00","Assam","RoC-Shillong","Business Services","REHAMAN MANSION 3RD FLOORRATAN DEWAN ROAD ULUBARI GUWAHATI KAMRUP ASSAM Assam INDIA 781007","Indian Non-Government Company"
"U72200AS1998PTC005435","11-06-1998","ZENITH BUILDERS AND PROMOTERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","200,000.00","20,000.00","Assam","RoC-Shillong","Business Services","MELACHAKAR P.O.SIVASAGAR SIVASAGAR Assam INDIA 785640","Indian Non-Government Company"
"U72200AS1998PTC005492","7-08-1998","NORTH EAST ABASAN FINANCE AND PLANTATIONS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","3,000,000.00","20,000.00","Assam","RoC-Shillong","Business Services","CENTRAL ROADSILCHAR CACHAR ASSAM Assam INDIA 788001","Indian Non-Government Company"
"U72200AS1999PTC005759","18-05-1999","HYPERTECH COMMUNICATIONS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","160,000.00","Assam","RoC-Shillong","Business Services","RUKHMINI GAON G S ROAD GUWAHATI Assam INDIA 781022","Indian Non-Government Company"
"U72200AS1999PTC005872","16-09-1999","BOSE INFOSYS EDUCATION PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","865,700.00","Assam","RoC-Shillong","Business Services","KASTURBA NAGARASHRAM ROAD SOUTH SARANIA GUWAHATI ASSAM Assam INDIA 781007","Indian Non-Government Company"
"U72200AS1999PTC005882","29-09-1999","BOHNIMAN SYSTEMS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","3,606,000.00","Assam","RoC-Shillong","Business Services","4A KALINDI PLAZA, DR. J. C. DAS ROAD, PANBAZAR GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"U72200AS1999PTC005965","3-12-1999","AMAR INFOTECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","502,000.00","Assam","RoC-Shillong","Business Services","SANTA PLAZA, S C ROAD TEZPUR SONITPUR Assam INDIA 784001","Indian Non-Government Company"
"U72200AS2000PTC006027","14-02-2000","MATRIX INC PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","141,500.00","Assam","RoC-Shillong","Business Services","136 M L NEHRU ROAD, PANBAZAR GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"U72200AS2000PTC006043","23-02-2000","EXCEL INFOSOLUTION INDIA PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","20,000.00","Assam","RoC-Shillong","Business Services","APRO COLONY ULUBARIGUWAHATI ASSAM Assam INDIA 786007","Indian Non-Government Company"
"U72200AS2000PTC006045","25-02-2000","MONTECH SOFTWARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","1,026,000.00","Assam","RoC-Shillong","Business Services","5D, CENTURY APARTMENT G S ROAD, GANESHGURI , NEAR KAR BHAWAN GUWAHATI Assam INDIA 781006","Indian Non-Government Company"
"U72200AS2000PTC006082","16-03-2000","ACCOLADE SOFTWARE PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","100,000.00","Assam","RoC-Shillong","Business Services","OPPOSITE BORA SERVICE STATION,G S ROAD GUWAHATI ASSAM Assam INDIA","Indian Non-Government Company"
"U72200AS2000PTC006152","8-05-2000","KAMRUP INFO SOLUTIONS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","301,000.00","Assam","RoC-Shillong","Business Services","SARAF BUILDING THIRD FLOORA T ROAD GUWAHATI ASSAM Assam INDIA 781001","Indian Non-Government Company"
"U72200AS2000PTC006182","26-05-2000","CHUNBANG COMPUTER WORLD PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","10,000,000.00","4,830,200.00","Assam","RoC-Shillong","Business Services","ZOO NARENGI ROAD GUWAHATI Assam INDIA 781024","Indian Non-Government Company"
"U72200AS2000PTC006194","2-06-2000","NORTH EAST ONLINE SERVICES PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","2,500,000.00","10,000.00","Assam","RoC-Shillong","Business Services","JASWANTA ROADPAN BAZAR GUWAHATI ASSAM Assam INDIA 781001","Indian Non-Government Company"
"U72200AS2000PTC006220","20-06-2000","SPARROWHAWK INFOTECH PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Assam","RoC-Shillong","Business Services","NEAR JYOTI WEIGH BRIDGED G E NH 34 BELTOLA GUWAHATI Assam INDIA 781028","Indian Non-Government Company"
"U72200AS2000PTC006227","29-06-2000","SAS TECHNOLOGIES PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","500,000.00","3,000.00","Assam","RoC-Shillong","Business Services","ABHIRAM BHAWAN1ST FLOOR ROAD END BASISTHAPUR BYE LANE NO 4 BELTOLA GUWAHATI ASSAM Assam INDIA 781028","Indian Non-Government Company"
"U72200AS2000PTC006230","30-06-2000","BHABANI PRESS & PUBLICATIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","905,000.00","Assam","RoC-Shillong","Business Services","RAJGARH MAIN ROADGUWAHATI ASSAM Assam INDIA 781007","Indian Non-Government Company"
"U72200AS2000PTC006240","7-07-2000","GEMINI DOTCOM PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,020.00","Assam","RoC-Shillong","Business Services","B R MEDHI ROAD, LATASIL GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"U72200AS2000PTC006262","28-07-2000","EAST INDIA INFOWARE PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","50,000.00","Assam","RoC-Shillong","Business Services","K.K BAROOAH ROAD JORHAT Assam INDIA 785001","Indian Non-Government Company"
