"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U72200CH2009FTC031945","21-12-2009","ACCLIPSE INDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Chandigarh","RoC-Chandigarh","Business Services","PLOT NO. 14 RAJIV GANDHI CHANDIGARH TECHNOLOGY PARK CHANDIGARH Chandigarh INDIA 160101","Subsidiary of Foreign Company"
"U72200CH2009PTC031484","12-01-2009","NEURON SOFTECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 262, 2ND FLOOR SECTOR 44 C CHANDIGARH Chandigarh INDIA 160044","Indian Non-Government Company"
"U72200CH2009PTC031498","30-01-2009","J-INFOLABS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","HOUSE NUMBER 568, FIRST FLOOR, SECTOR 8B CHANDIGARH Chandigarh INDIA 160018","Indian Non-Government Company"
"U72200CH2009PTC031728","26-08-2009","OCTAMAC SOFTWARES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","3,080,000.00","Chandigarh","RoC-Chandigarh","Business Services","3393, SECTOR 23 D CHANDIGARH Chandigarh INDIA 160022","Indian Non-Government Company"
"U72200CH2009PTC031789","18-09-2009","WEBGURUZ TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","300,000.00","150,000.00","Chandigarh","RoC-Chandigarh","Business Services","430-A INDL. AREA-II CHANDIGARH Chandigarh INDIA 160001","Indian Non-Government Company"
"U72200CH2009PTC031906","3-12-2009","GIGANTIC SOFTWARE TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 362-63, SECOND FLOOR SECTOR 34 A CHANDIGARH Chandigarh INDIA 160022","Indian Non-Government Company"
"U72200CH2009PTC031938","18-12-2009","MAJBOORI CONSULTING PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","46, SECTOR - 11A CHANDIGARH Chandigarh INDIA 160012","Indian Non-Government Company"
"U72200CH2010PLC032233","17-05-2010","EMBEE FINSOFT LIMITED","ACTIVE","Public","Company Limited by Shares","500,000.00","500,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 2933 - 34, 1st FLOOR SECTOR 22 C CHANDIGARH Chandigarh INDIA 160022","Indian Non-Government Company"
"U72200CH2010PTC031964","8-01-2010","CG INFOTECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","2221 SECTOR-22C CHANDIGARH Chandigarh INDIA 160022","Indian Non-Government Company"
"U72200CH2010PTC031984","15-01-2010","CJ SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000,000.00","39,108,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 52 - 53, 1st FLOOR SECTOR 9 D CHANDIGARH Chandigarh INDIA 160017","Indian Non-Government Company"
"U72200CH2010PTC032001","29-01-2010","NEURON TECHNOLABS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 226-227, TOP FLOOR SECTOR 34 A CHANDIGARH Chandigarh INDIA 160034","Indian Non-Government Company"
"U72200CH2010PTC032010","3-02-2010","TARGET INFORMATICS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","105,000.00","105,000.00","Chandigarh","RoC-Chandigarh","Business Services","HOUSE NO. 3389/1 SECTOR 47D CHANDIGARH Chandigarh INDIA 160047","Indian Non-Government Company"
"U72200CH2010PTC032011","4-02-2010","HI-TECHSOFT CONSULTANCY SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","INDUSTRIAL PLOT NO. 1063 INDUSTRIAL AREA PHASE II CHNADIGARH Chandigarh INDIA 160002","Indian Non-Government Company"
"U72200CH2010PTC032366","27-07-2010","COTERIE TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","# 1045, SECTOR 18-C CHANDIGARH Chandigarh INDIA 160018","Indian Non-Government Company"
"U72200CH2010PTC032377","3-08-2010","ITEX SOFTWARE SOLUTIONS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 107-108-109 SECTOR 34 CHANDIGARH Chandigarh INDIA 160034","Indian Non-Government Company"
"U72200CH2010PTC032446","7-09-2010","CHERUB SOFTWARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","HOUSE NO-5797 SECTOR-38 WEST CHANDIGARH Chandigarh INDIA 160014","Indian Non-Government Company"
"U72200CH2010PTC032568","18-11-2010","APAAR INFOTECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","# 3046-A, LIG HOUSING BOARD COMPLEX SECTOR-52-C CHANDIGARH Chandigarh INDIA 160047","Indian Non-Government Company"
"U72200CH2010PTC032577","19-11-2010","TECH NEXT SOFTWARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 124-125-126 SECTOR 9-C CHANDIGARH Chandigarh INDIA 160017","Indian Non-Government Company"
"U72200CH2010PTC032599","30-11-2010","WORKFIELDS SOFTWARE DEVELOPMENT & SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","HOUSE NO-1118 SECTOR 36-C CHANDIGARH Chandigarh INDIA 160036","Indian Non-Government Company"
"U72200CH2010PTC032658","29-12-2010","OPEN I T METHODS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","PLOT NO. 346 INDUSTRIAL AREA, PHASE I CHANDIGARH Chandigarh INDIA 160001","Indian Non-Government Company"
"U72200CH2011PTC032674","10-01-2011","SKYTECH SOFTWARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","86, INDUSTRIAL AREA, PHASE 1, CHANDIGARH CHANDIGARH Chandigarh INDIA 160002","Indian Non-Government Company"
"U72200CH2011PTC032689","17-01-2011","MANYA SOFTWARE SOLUTION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","# 1246 SECTOR 22-B CHANDIGARH Chandigarh INDIA 160022","Indian Non-Government Company"
"U72200CH2011PTC032702","25-01-2011","EWARE WEB SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","# 1029 Sector-44/B Chandigarh Chandigarh INDIA 160047","Indian Non-Government Company"
"U72200CH2011PTC032870","15-04-2011","E-CLICK ITES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","# 1538, SECTOR 34-D CHANDIGARH Chandigarh INDIA 160034","Indian Non-Government Company"
"U72200CH2011PTC032896","25-04-2011","GIRI SOFTECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","HOUSE NO 840 SECTOR 40-A CHANDIGARH Chandigarh INDIA 160036","Indian Non-Government Company"
"U72200CH2011PTC032903","27-04-2011","GROUNDZERO TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 14, 2ND FLOOR SECTOR 26 CHANDIGARH Chandigarh INDIA 160026","Indian Non-Government Company"
"U72200CH2011PTC032904","27-04-2011","PDSSIA IT CONSULTANTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","H.NO 339 PIPLIWALA MANIMAJRA CHANDIGARH Chandigarh INDIA 160101","Indian Non-Government Company"
"U72200CH2011PTC032919","2-05-2011","INNOMAXX TELECOM SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 217 FIRST FLOOR SECTOR 36 D CHANDIGARH Chandigarh INDIA 160036","Indian Non-Government Company"
"U72200CH2011PTC032922","3-05-2011","SOLEMN TECHNOLOGIES CONSULTING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","3405, SECTOR- 32D CHANDIGARH Chandigarh INDIA 160030","Indian Non-Government Company"
"U72200CH2011PTC033031","14-06-2011","TEC TREE SOLUTIONS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","H.NO. 1551 SECTOR 34-D CHANDIGARH Chandigarh INDIA 160035","Indian Non-Government Company"
"U72200CH2011PTC033187","23-08-2011","GSP INTEGRATING TECHNOLOGIES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","HOUSE NO. 57 SECTOR 41-A CHANDIGARH Chandigarh INDIA 160036","Indian Non-Government Company"
"U72200CH2011PTC033241","8-09-2011","OCTOPUS TECH SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 35-36 SECTOR 17-C CHANDIGARH Chandigarh INDIA 160017","Indian Non-Government Company"
"U72200CH2011PTC033298","5-10-2011","BECKON DELVE INFOTECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 1132-33 TOP FLOOR CABIN NO 32 SECTOR 22 B CHANDIGARH Chandigarh INDIA 160022","Indian Non-Government Company"
"U72200CH2011PTC033319","18-10-2011","PAARMICRO PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","H.NO. 1102 SECTOR 21-B CHANDIGARH Chandigarh INDIA 160022","Indian Non-Government Company"
"U72200CH2011PTC033320","20-10-2011","GIGAWARE SOFTWARE SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","HOUSE NO. 87, FIRST FLOOR SECTOR- 28 A CHANDIGARH Chandigarh INDIA 160002","Indian Non-Government Company"
"U72200CH2011PTC033384","23-11-2011","HACKEARTH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","HOUSE NO. 3347/1 SECTOR 47 D CHANDIGARH Chandigarh INDIA 160047","Indian Non-Government Company"
"U72200CH2012PLC033650","20-03-2012","INDE DUTCH ENGINEERING & AEROSPACE SERVICES LIMITED","ACTIVE","Public","Company Limited by Shares","1,000,000.00","740,000.00","Chandigarh","RoC-Chandigarh","Business Services","I-8 RAJIV GANDHI TECHNOLOGY PARK CHANDIGARH Chandigarh INDIA 160003","Indian Non-Government Company"
"U72200CH2012PTC033481","13-01-2012","DANIN IT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","407, 4TH FLOOR, SCO 68-70 SECTOR 17C CHANDIGARH Chandigarh INDIA 160017","Indian Non-Government Company"
"U72200CH2012PTC033501","24-01-2012","ITANZA INFORMATICS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","H.NO. 54, SECTOR 27-A, CHANDIGARH Chandigarh INDIA 160026","Indian Non-Government Company"
"U72200CH2012PTC033513","24-01-2012","CLIMACE INFOTECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","3085/1 Sector 44-D Chandigarh Chandigarh INDIA 160047","Indian Non-Government Company"
"U72200CH2012PTC033544","6-02-2012","ZETABIRD TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 320, 2ND FLOOR SECTOR-38 CHANDIGARH Chandigarh INDIA 160036","Indian Non-Government Company"
"U72200CH2012PTC033559","14-02-2012","ANGEL SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","HOUSE NO. 6132, MODERN HOUSING COMPLEX MANIMAJRA Chandigarh INDIA 160101","Indian Non-Government Company"
"U72200CH2012PTC033564","15-02-2012","OVER AIR TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","H NO 2385 SECTOR 22C CHANDIGARH Chandigarh INDIA 160022","Indian Non-Government Company"
"U72200CH2012PTC033605","2-03-2012","INFIN SOFTWARE TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","PLOT NO 10 RAJIV GANDHI TECHNOLOGY PARK (RGTP) KISHAN GARH CHANDIGARH Chandigarh INDIA 160101","Indian Non-Government Company"
"U72200CH2012PTC033608","5-03-2012","TRANTOR SOFTWARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","#12 SECTOR 8-A CHANDIGARH Chandigarh INDIA 160009","Indian Non-Government Company"
"U72200CH2012PTC033630","13-03-2012","INDUS INNOVATION AND MANAGEMENT CONSULTANT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","SHOP NO-15 MAIN MARKET, HALLO MAJRA CHANDIGARH Chandigarh INDIA 160001","Indian Non-Government Company"
"U72200CH2012PTC033920","17-07-2012","MSTROTECH INDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO-80-81, 4TH FLOOR, CABIN NO-3, SECTOR-34/A, CHANDIGARH Chandigarh INDIA 160022","Indian Non-Government Company"
"U72200CH2012PTC033971","8-08-2012","IGNITE CONSULTING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","# 2423, SECTOR 39 C CHANDIGARH Chandigarh INDIA 160036","Indian Non-Government Company"
"U72200CH2012PTC033972","9-08-2012","S K ONLINE TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","Hno 493/2 Sector 40A Chandigarh Chandigarh INDIA 160040","Indian Non-Government Company"
"U72200CH2012PTC033975","9-08-2012","PROCONS SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","H NO. 1294 SECTOR 19B CHANDIGARH Chandigarh INDIA 160019","Indian Non-Government Company"
"U72200CH2012PTC034115","1-10-2012","ELEVEN INFOTECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","2,050,000.00","Chandigarh","RoC-Chandigarh","Business Services","OFFICE NO. 11, ENTREPRENEUR DEVELOPMENT CENTRE, PLOT NO 20 RAJIV GANDHI CHANDIGARH TECHNOLOGY PARK CHANDIGARH Chandigarh INDIA 160101","Indian Non-Government Company"
"U72200CH2012PTC034131","9-10-2012","MANIT TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","HOUSE NO. 1046 SECTOR 38-B, BADHERI CHANDIGARH Chandigarh INDIA 160036","Indian Non-Government Company"
"U72200CH2012PTC034181","31-10-2012","M3 TECH SOLUTION (INDIA) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","Shop No. 10 Sector 26 C Chandigarh Chandigarh INDIA 160019","Indian Non-Government Company"
"U72200CH2013PTC034340","20-02-2013","VALANA ENTERPRISES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","H.NO 2060 SECTOR 45 C CHANDIGARH Chandigarh INDIA 160047","Indian Non-Government Company"
"U72200CH2013PTC034389","19-03-2013","NEXBUR TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","HOUSE NO. 1055/1 SECTOR 39B CHANDIGARH Chandigarh INDIA 160039","Indian Non-Government Company"
"U72200CH2013PTC034390","19-03-2013","WEBGARH SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","S.C.O. (Comm) 323 Top Floor Sector - 40D Chandigarh Chandigarh INDIA 160036","Indian Non-Government Company"
"U72200CH2014PTC035160","4-08-2014","NOVOINVENT SOFTWARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","40,000,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","#73, SEC-18-A CHANDIGARH Chandigarh INDIA 160017","Indian Non-Government Company"
"U72200CH2014PTC035201","25-08-2014","RAMYAN YOG RAJ TECHNOLOGY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 158, FIRST FLOOR SECTOR 34 CHANDIGARH Chandigarh INDIA 160022","Indian Non-Government Company"
"U72200CH2015PTC035469","27-03-2015","INNOVATION FACTOR TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","House No.163, Sector- 33 A, Chandigarh Chandigarh INDIA 160033","Indian Non-Government Company"
"U72300CH1986PTC006926","9-07-1986","DBS CONSULTANTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","3,000.00","Chandigarh","RoC-Chandigarh","Business Services","2013SECTOR 15 C CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U72300CH1993PLC012928","11-01-1993","EJAY DATAMATIX LIMITED","STRIKE OFF","Public","Company Limited by Shares","1,000,000.00",NA,"Chandigarh","RoC-Chandigarh","Business Services","SCO-485-486SECTOR 35 C CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U72300CH1998PTC021498","15-06-1998","ACCESS INFOTECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","3,250,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 64 65SECTOR 34 A CHANDIGARH U T Chandigarh INDIA 160015","Indian Non-Government Company"
"U72300CH1998PTC021596","15-07-1998","CREATIVE INFOSYSTEMS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","110,000,000.00","70,000,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 87 SECTOR 46-C CHANDIGARH UT Chandigarh INDIA 160047","Indian Non-Government Company"
"U72300CH1998PTC021820","22-09-1998","DOLPHIN INFORMATION SYSTEMS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","4,000.00","Chandigarh","RoC-Chandigarh","Business Services","OFFICE NO 14 1ST FLOOR,SECTOR 35 A CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U72300CH1999PTC022142","15-01-1999","SOLTECONE INDIA PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","2,500,000.00","1,640,000.00","Chandigarh","RoC-Chandigarh","Business Services","# 1055SECTOR 43 B CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U72300CH1999PTC022785","16-07-1999","SURYA INFONET PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","5,622,201.25","Chandigarh","RoC-Chandigarh","Business Services","HOUSE NO. 1299 SECTOR - 15 B CHANDIGARH Chandigarh INDIA 160015","Indian Non-Government Company"
"U72300CH2000PTC023399","21-02-2000","BINARY INFOTECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 50, GROUND FLOOR SECTOR 20-C CHANDIGARH Chandigarh INDIA 160020","Indian Non-Government Company"
"U72300CH2000PTC023533","27-03-2000","ADITCON COM PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","3140SECTOR 21 D CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U72300CH2000PTC023667","28-04-2000","WEBSYS INTERNET SERVICES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","2,000.00","Chandigarh","RoC-Chandigarh","Business Services","F 33PUNJAB UNIVERSITY CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U72300CH2003PTC026049","26-05-2003","SEVEN HIGH DATA SERVICES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","10,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 96 97SECTOR 34 A CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U72300CH2003PTC026102","11-06-2003","AMMEXX DATA SOLUTIONS PRIVATE LIMITED","UNDER LIQUIDATION","Private","Company Limited by Shares","100,000.00",NA,"Chandigarh","RoC-Chandigarh","Business Services","SCO 821,NACM.MAJRA CHD Chandigarh INDIA","Indian Non-Government Company"
"U72300CH2004PTC026814","13-02-2004","ACOUSTIC TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 218 219SECTOR 34 A CHANDIGARH U T Chandigarh INDIA 160022","Indian Non-Government Company"
"U72300CH2004PTC026913","12-03-2004","FIDUS DESIGN PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","S.C.O. 39, 2ND FLOOR, SECTOR 31-D, CHANDIGARH Chandigarh INDIA 160030","Indian Non-Government Company"
"U72300CH2004PTC027201","14-06-2004","PARADIGM DATA SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","HOUSE NO-231 SECTOR-18A CHANDIGARH Chandigarh INDIA 160018","Indian Non-Government Company"
"U72300CH2004PTC027220","18-06-2004","XEAM VENTURES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","860,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 83,SECTOR 38 C IInd Floor U T Chandigarh INDIA 160036","Indian Non-Government Company"
"U72300CH2004PTC027397","13-08-2004","SIXTH SENSE SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 63 64SECTOR 34 A CHANDIGARH U T Chandigarh INDIA 160034","Indian Non-Government Company"
"U72300CH2005PTC028941","14-09-2005","ZIP INFOCOM PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","S.C.O. 802, N.A.C. KALKAROAD, MANIMAJRA, U.T CHANDIGARH u t Chandigarh INDIA","Indian Non-Government Company"
"U72300CH2007PTC030664","8-01-2007","WEBPATCHERS SOFTWARE SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","400,000.00","Chandigarh","RoC-Chandigarh","Business Services","H NO 2114 SECTOR 19-C CHANDIGARH Chandigarh INDIA 160019","Indian Non-Government Company"
"U72300CH2007PTC030681","31-01-2007","TANTLA COMPOSITION SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","S.C.O. 39, 2ND FLOOR, SECTOR 31-D, CHANDIGARH Chandigarh INDIA 160030","Indian Non-Government Company"
"U72300CH2007PTC030900","10-08-2007","VANTAGE POINT INFOSOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","# 230 SECTOR 9C CHANDIGARH Chandigarh INDIA 160009","Indian Non-Government Company"
"U72300CH2009PTC031538","13-03-2009","KAIM INFOTECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","H.NO. 218 SECTOR 40-A CHANDIGARH Chandigarh INDIA 160036","Indian Non-Government Company"
"U72300CH2009PTC031642","2-06-2009","PRECISE E- SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,500,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","H NO 396,KAJHERI SEC 52 CHANDIGARH Chandigarh INDIA 160052","Indian Non-Government Company"
"U72300CH2011PTC033434","22-12-2011","SHIVAANSH TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","SHOP NO. 2235/1, 2ND FLOOR, PIPLIWALA TOWN MANIMAJRA CHANDIGARH Chandigarh INDIA 160101","Indian Non-Government Company"
"U72300CH2013PTC034297","9-01-2013","PACT SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 146-147, 2ND FLOOR SECTOR 34-A CHANDIGARH Chandigarh INDIA 160022","Indian Non-Government Company"
"U72300CH2014PLC035062","15-05-2014","CINIF TECHNOLOGIES LIMITED","ACTIVE","Public","Company Limited by Shares","500,000.00","500,000.00","Chandigarh","RoC-Chandigarh","Business Services","PLOT NO 14, OPP INFOSYS CAMPUS RAJIV GANDHI CHANDIGARH TECHNOLOGY PARK CHANDIGARH Chandigarh INDIA 160101","Indian Non-Government Company"
"U72300CH2014PTC035129","11-07-2014","MOBIHIVE TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,500,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Business Services","H NO 2815 SECTOR 40 C CHANDIGARH Chandigarh INDIA 160036","Indian Non-Government Company"
