"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U00241CT1979PLC001494","29-01-1979","MADHYA PRADSH & MAHARASHTRA MINERALS & CHEMICALS LTD","DORMANT","Public","Company Limited by Shares","1,000,000.00","10,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"CHANDI DONGARI FLUORITE MINES . P.O. CHICHOLA RAJNANDGAON Chhattisgarh INDIA","Indian Non-Government Company"
"U00241CT1989PTC005121","8-03-1989","MAHANADI FERTILIZERS & CHEMICALS PVT LTD","DORMANT","Private","Company Limited by Shares","500,000.00","200","Chhattisgarh","RoC-Chhattisgarh",NA,"DR. SHUBA MEMORIAL COMPLEX NAVIN BAZAR RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U00241CT1990PTC005957","9-08-1990","GRACE-VIEW CHEMICALS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,500,000.00","2,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"BHILAI NAGAR SHOP NO 64 SECTOR V MARKET BHILAI Chhattisgarh INDIA","Indian Non-Government Company"
"U00241CT2000PTC014384","11-09-2000","UMA FLUX PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","20,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"SARDAR PATEL TIMBER MARKETBHANPURI POST-W.R.S. COLONY RAIPUR Chhattisgarh INDIA 492008","Indian Non-Government Company"
"U00242CT1981PTC001802","18-08-1981","CHEMIN PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","8,020.00","Chhattisgarh","RoC-Chhattisgarh",NA,"RAMADHIN MARG RAJNANDGAON DISTT-RAJNANDGAON Chhattisgarh INDIA","Indian Non-Government Company"
"U00242CT1989PTC005007","11-01-1989","HI TECH COLOURS PVT LTD.","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","300,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"PHOOL CHOWK, G.E.ROAD RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U00242CT2004PTC017055","20-10-2004","IMAGING PHOTO CHEM INDIA PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"HIG-11-446, SECTOR-1, DEENDAYAL UPADHYAY NAGAR RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U00291CT2005PTC017662","31-05-2005","ANSH HITECH VENTURES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","1,441,820.00","Chhattisgarh","RoC-Chhattisgarh",NA,"25, SHANTI KUNJ PRAGATI NAGARRISALI (W) BHILAI DURG CG Chhattisgarh INDIA","Indian Non-Government Company"
"U00311CT1987PTC003898","8-04-1987","SREE SATYA FASTNERS PVT LTD","ACTIVE","Private","Company Limited by Shares","1,500,000.00","1,444,700.00","Chhattisgarh","RoC-Chhattisgarh",NA,"597, URLA INDUSTRIAL AREA RAIPUR. Chhattisgarh INDIA 493221","Indian Non-Government Company"
"U00452CT1983PTC002313","7-12-1983","R.V.PROPERTIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","100,000.00","11,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"SARDAR BAZAR, RAIPUR C.G Chhattisgarh INDIA","Indian Non-Government Company"
"U00452CT1989PTC005585","23-11-1989","PRECONCO CONSTRUCTIONS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","20,200.00","Chhattisgarh","RoC-Chhattisgarh",NA,"59, R.S.S. MARKET, POWER HOUSE BHILAI Chhattisgarh INDIA","Indian Non-Government Company"
"U00452CT1990PTC005716","5-03-1990","VIJAY GIAN CONSTRUCTION PVT LTD","STRIKE OFF","Private","Company Limited by Shares","300,000.00","3,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"CONTRACTOR COLONY, SUPELA BHILAI Chhattisgarh INDIA","Indian Non-Government Company"
"U00512CT2004PTC017187","23-12-2004","VNR SEEDS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","400,000,000.00","245,822,500.00","Chhattisgarh","RoC-Chhattisgarh",NA,"VILLAGE-GOMCHI POST-TENDUA NEAR NANDANVAN RAIPUR Chhattisgarh INDIA 492099","Indian Non-Government Company"
"U00521CT1989PTC005386","31-07-1989","HONDA ELECTRONICS (INDIA) PVT. LTD.","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","20,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"C/O. RADIO TIME M.G. ROAD, RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U00602CT2004PTC016844","13-08-2004","PARAM TRANSPORT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,675,000.00","1,663,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"DUKAN PARA KHARORATAHSEAL-TILDA RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U00630CT1990PTC006156","13-12-1990","RAMDEO BUS SERVICE PVT LTD","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00","925,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"11, NEW STAND, DURG Chhattisgarh INDIA 457001","Indian Non-Government Company"
"U00659CT1973PTC001205","19-07-1973","BAWRA FINACE (RAIPUR) PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","10,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"CHANDRASHEKHAR MUDLIARBAWARA KARYA OPPOSIT MOTI BAG RAIPUR C.G. Chhattisgarh INDIA","Indian Non-Government Company"
"U00659CT1995PTC009580","19-06-1995","CHANDRAHANS FINLEA PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","60,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"KHOTHARI HOUSEFAFDIH, RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U00659CT1995PTC009977","18-09-1995","JAI AMBE FINVEST AND MARKETING PVT LTD","STRIKE OFF","Private","Company Limited by Shares","100,000.00","40,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"KAMLA SUPER MARKET, TEL GHANI NAKA, RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U00659CT1996PTC010363","12-01-1996","DEWA NEWDEAL FINANCE AND INVESTMENT PVT LTD","STRIKE OFF","Private","Company Limited by Shares","100,000.00","30,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"BUNALOW COLLECTOR ROAD AMBIKASPUR DISTT-SURGUJA Chhattisgarh INDIA","Indian Non-Government Company"
"U00659CT1996PTC011276","30-09-1996","CRYSTAL RESOURCES PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","225,000.00","21,820.00","Chhattisgarh","RoC-Chhattisgarh",NA,"SHANTISADA,1-MAIDAN-PATH,CHOPUBEY-0COLONY, RAIPUR. Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U00660CT2004PTC017029","12-10-2004","SECURED HOME AND KIDS INSUANCE PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"17/932, RAVI NAGAR, RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U00722CT1992PTC007077","30-04-1992","SAKSHI COMPUTERS AND SERVICES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","6,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"143-NEW,CIVIL CENTRE BHILAI Chhattisgarh INDIA","Indian Non-Government Company"
"U00742CT2005PTC017877","18-08-2005","EICS TECHNOLOGY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","180,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"QT. NO. 1, GEETANJALI ENCLAVE RING ROAD 2 NEHRU NAGAR BILASPUR Chhattisgarh INDIA 495001","Indian Non-Government Company"
"U00921CT2005PTC017995","3-10-2005","HL SOUND AND MOVIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","120,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"WARD NO. 16, TULSIPUR RAJNANDGAON Chhattisgarh INDIA","Indian Non-Government Company"
"U00921CT2006PTC018448","1-03-2006","A. S. FUN PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,500,000.00","4,258,800.00","Chhattisgarh","RoC-Chhattisgarh",NA,"AGRAWAL BHAWAN VIDYA NAGAR BILASPUR Chhattisgarh INDIA 495001","Indian Non-Government Company"
"U01010CT1984PTC002507","26-07-1984","INDUSTRIAL COKE PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","11,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"C.G RAIPUR C.G. Chhattisgarh INDIA","Indian Non-Government Company"
"U01010CT2004PTC016813","5-08-2004","EX-COAL EXECUTIVES COMPANY PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"A-6, SONGANGA COLONY SEEPATROAD TEHSIL & DISTRICT RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U01010CT2005PTC017876","18-08-2005","C.G. SPONGE MANUFACTURERS CONSORTIUM COAL FIELDS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000,000.00","175,014,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"ROOM NO. 218, 2nd FLOOR, MIDAS, BILASPUR ROAD, FAFADIH, RAIPUR Chhattisgarh INDIA 492009","Indian Non-Government Company"
"U01010CT2005PTC018127","21-11-2005","RAIGAARH COAL BENEFICATION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","50,000,000.00","39,012,400.00","Chhattisgarh","RoC-Chhattisgarh",NA,"1ST FLOOR, SAI PARISAR COMMERCIAL COMPLEX SHRI KANT VERMA MARG BILASPUR Chhattisgarh INDIA 495001","Indian Non-Government Company"
"U01010CT2006PTC018500","23-03-2006","MARUTI COAL AND CARGO PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,400,000.00","650,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"7-SONA TOWER BHAINSTHAN RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U01010CT2006PTC018581","25-04-2006","SHRI BAJRANGBALI COAL AND DEVELOPERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","3,850,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"FLAT NO. 304, 3RD FLOOR AMBA HOMES, WARD NO. 34, BHAGAT SINGH WARD BILASPUR Chhattisgarh INDIA 495001","Indian Non-Government Company"
"U01010CT2006PTC018634","1-05-2006","BEST COAL VENTURE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"85, TEXTILE MARKET PANDRIRAIPUR C.G. 492001 RAIPUR C.G. 492001 Chhattisgarh INDIA","Indian Non-Government Company"
"U01100CT2007PTC020409","15-10-2007","VINAYAK AGRO AND MEDICARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","CHHATISGARH CLINIC BAUDA BADA, MASANGANJ BILASPUR Chhattisgarh INDIA 495001","Indian Non-Government Company"
"U01100CT2007PTC020426","23-10-2007","HARDEO HERBALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,000,000.00","537,290.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","320, 3rd FLOOR, NEW PATWA COMPLEX M.G. ROAD RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U01100CT2007PTC020427","23-10-2007","SANTOSH HERBAL EXTRACTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,000,000.00","2,250,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","B-10, SECTOR-1, DEVENDRA NAGAR BESIDE CITY CENTRE MALL,PANDRI RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U01100CT2008PLC020812","21-08-2008","SHRI TULSI PHOSPHATE LIMITED","ACTIVE","Public","Company Limited by Shares","20,000,000.00","12,924,800.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","B-2, PANKAJ VIKRAM PARISAR, KATORA TALAB, RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U01100CT2008PTC020623","1-04-2008","LOTUS AGRITECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","763,850.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","1st Floor, Krishna Fuels, HPCL Petrol Pump Sunder Nagar RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U01100CT2010PLC021676","23-03-2010","OLMPUS AGROTECH (INDIA) LIMITED","ACTIVE","Public","Company Limited by Shares","500,000.00","500,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","NEAR BALAJI HOSPITAL DUBEY COLONY, MOWA RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U01100CT2010PTC021530","4-01-2010","NATURE TOUCH LANDSCAPE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","800,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","GEEKAY MILESTONE, B-65, 3rd FLOOR NEW RAJENDRA NAGAR RING ROAD NO. 1 RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U01100CT2010PTC021698","31-03-2010","DREAM AGRI RESEARCH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","504,800.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","1, FIRST FLOOR, DURGA COLLEGE COMPLEX K.K. ROAD, MOUDHA PARA RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U01100CT2010PTC021714","7-04-2010","FAST BIOTECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","1, FIRST FLOOR, DURGA COLLEGE COMPLEX K.K. ROAD, MOUDHA PARA RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U01100CT2010PTC021811","10-05-2010","SAI NATH AGROTECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,500,000.00","360,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","Near Garg Agencies, Ganj Para, Nagar Nigam Complex Durg Chhattisgarh INDIA 491001","Indian Non-Government Company"
"U01100CT2010PTC021954","19-07-2010","MALIK AGRICULTURAL LANDS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","400,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","C - 21, GARUDA NAGAR GEVRA PROJECT, GEVRA Chhattisgarh INDIA 495452","Indian Non-Government Company"
"U01100CT2010PTC022100","13-10-2010","CITY FRESH FRUITS AND VEGETABLES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","H.No 4 MALVIY NAGAR DURG Chhattisgarh INDIA 491001","Indian Non-Government Company"
"U01100CT2010PTC022108","15-10-2010","ADITYA AGRIMATRIX PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","B - 8, ROYAL GREEN, JUNWANI ROAD, BHILAI Chhattisgarh INDIA 490036","Indian Non-Government Company"
"U01100CT2010PTC022116","19-10-2010","YASH KRISHI PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","B-8, ROYAL GREEN, JUNWANI ROAD BHILAI Chhattisgarh INDIA 490036","Indian Non-Government Company"
"U01100CT2010PTC022141","29-10-2010","YASH BIOFARM PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,500,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","B-8 ROYAL GREEN, JUNWANI ROAD BHILAI Chhattisgarh INDIA 490036","Indian Non-Government Company"
"U01100CT2010PTC022171","15-11-2010","ARJUN EARTH MOVERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","JAGATPUR NEAR ARJUN HONDA RAIGARH Chhattisgarh INDIA 496001","Indian Non-Government Company"
"U01100CT2011PTC022268","24-01-2011","CHHATTISGARH NURSERY AND BIOTECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","CHAMBER-5, BHADRA ASSOCIATES 1ST FLOOR, JAI LAXMI COMPLEX, FAFADIH RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U01100CT2011PTC022269","24-01-2011","NARMADA AGROTECH & FARMING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","MIG-59,SECTOR -1 SHANKAR NAGAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U01110CT1988PTC004863","28-10-1988","PARINITA PLANTATIONS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","20","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","19/2, MOTILAL MEHRU NAGAR (W) BHILAI DURG C.G. Chhattisgarh INDIA 490022","Indian Non-Government Company"
"U01110CT1988PTC004864","28-10-1988","ATASHI PLANTATIONS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","20","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","19/2, MOTILAL NEHRU NAGAR (W) BHILAI DURG C.G. Chhattisgarh INDIA 490022","Indian Non-Government Company"
"U01110CT2004PTC016752","9-07-2004","AERON OXY CARE PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","3,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","A-3 RAJIV NAGAR RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U01110CT2010PTC022023","27-08-2010","REPLICON BIO TECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","Bungalow No. HDD 259, Opp.AIMS Residential Complex Phase-II, Kabir Nagar, Tatibandh Raipur Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U01111CT1987PTC003902","14-04-1987","PUJAN AGRO PVT LTD","STRIKE OFF","Private","Company Limited by Shares","200,000.00","20,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","VILLAGE TILIMERINGA GIDAM ROAD JAGDALPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U01111CT1989PTC005268","19-05-1989","ACHIN POULTRY PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","2,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","PANCHSHEEL NAGAR RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U01111CT1990PTC005671","15-01-1990","VIVSWAN POULTRIES PVT. LTD.","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","2,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","C-59 SHAILENDRA NAGAR RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U01111CT1991PTC006511","13-06-1991","SHAH & PATEL AGRICULTURE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","179,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","16 HIG KAVITA NAGAR P.O. SHANKAR NAGAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U01111CT1992PLC006917","6-02-1992","RAMVALLABH AGRO VINYOGAN LTD","STRIKE OFF","Public","Company Limited by Shares","500,000.00","2,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","HOUSE NO.300-C, LAV-KUSHNIWAS CHOUBEY COLONY, RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U01111CT1992PTC007080","4-05-1992","SATYOM HERBS & SPICES PVT LTD","ACTIVE","Private","Company Limited by Shares","2,000,000.00","1,660,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","STATION ROAD DHAMTARI Chhattisgarh INDIA 493773","Indian Non-Government Company"
"U01111CT1993PTC007884","23-09-1993","RAINBOW AGRO TECH PVT LTD","ACTIVE","Private","Company Limited by Shares","500,000.00","374,300.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","7, BABLA COMPLEX G.E.ROAD RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U01111CT1994PTC008229","31-03-1994","GANGUAR AGRO FARMS PVT LTD","ACTIVE","Private","Company Limited by Shares","600,000.00","250,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","G/537 PARAKH MENSION GADHAYARI RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U01111CT1994PTC008233","7-04-1994","JAINAM AGRO AND FINANCE PVT LTD","ACTIVE","Private","Company Limited by Shares","8,500,000.00","6,112,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","32-1ST FLOOR, ASHIRWADTOWERS G.E. ROAD RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U01111CT1994PTC008626","15-09-1994","JASMINE GREEN FIELDS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","2,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","AR/4,2ND FLOOR,RDA BUILDINGSHARDA CHOWK RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U01111CT1994PTC008629","15-09-1994","JUBLEE GREEN FIELDS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","2,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","AR/4,2ND FLOOR,RDA BUILDINGSHARDA CHOWK, RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U01111CT1994PTC008641","19-09-1994","ARTHUR AGRICULTURE PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","174,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","MIG-369 PADMANBHPUR DURG Chhattisgarh INDIA","Indian Non-Government Company"
"U01111CT1994PTC008676","30-09-1994","PRAKHAR AGRICULTURE AND PROPERTIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","800,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","C/61,BASUVILLASHAI LANDRA NAGAR RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U01111CT1994PTC008820","28-11-1994","RELIANCE HORTICULTURE PVT LTD","ACTIVE","Private","Company Limited by Shares","500,000.00","113,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","C/O SHRI RAJESH JAIN, D-107, SHAILENDRA NAGAR, OPP- RATAN PALACE, KATORA TALAB, SHAILENDRA NAGAR, RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U01111CT1995PTC009191","16-03-1995","ALIF AQUACULTURE PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","20,000.00","Chhattisgarh","RoC-Chhattisgarh","Agriculture and Allied Activities","235-BAIRAN BAZAR, CIVIL LINES RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
