"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U70101GA1991PTC001143","8-07-1991","MODELS CONSTRUCTION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,500,000.00","250,000.00","Goa","RoC-Goa","Real Estate and Renting","4TH FLOOR JOFFRE RESIDENCYST INEZ PANAJI GOA Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1991PTC001152","13-08-1991","LITTLE WOODS CONSTRUCTION AND REAL ESTATES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","SALGAOCAR HOUSEF LUIS GOMES ROAD VASCO DA GAMA GOA Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1991PTC001153","13-08-1991","GREEN MEADOWS CONSTRUCTIONS AND REAL ESTATES PRIVATE LIMITED.","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","SALGAOCAR HOUSEF LGOMES ROAD VASCO-DA-GAMA GOA Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1992PLC001193","17-01-1992","RANI HOUSING DEVELOPMENT COMPANY LIMITED","ACTIVE","Public","Company Limited by Shares","10,000,000.00","625,060.00","Goa","RoC-Goa","Real Estate and Renting","407, SHIV TOWERS, 4TH FLOOR, PATTO PLAZA, PANAJI Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1992PLC001248","22-06-1992","ECLECTIC HOMES LIMITED.","ACTIVE","Public","Company Limited by Shares","10,000,000.00","5,925,300.00","Goa","RoC-Goa","Real Estate and Renting","5TH FLOOR, EMERALD TOWERS,ST. INEZ, PANAJI, GOA. Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1992PTC001191","14-01-1992","COASTAL HOMES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","20,000.00","Goa","RoC-Goa","Real Estate and Renting","GROUND FLOOR ALELUIA MENEZESOPPOITE MES INSPECTION BUNGALO ALTINHOM PANAJI GOA Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1992PTC001198","14-02-1992","ASIATIC ESTATE DEVELOPMENTS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","10,000,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","1ST FLOOR CAMILA BLDG OPPOLD BUS STAND PANAJI Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1992PTC001231","11-05-1992","DEVON REAL ESTATE AND CONSTRUCTION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","KAMAT CENTRE,DR. A. B. ROAD PANAJI GOA Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1992PTC001238","28-05-1992","NEW ISLAND REAL ESTATE AND CONSTRUCTION PRIVATE LIMITED","AMALGAMATED","Private","Company Limited by Shares","500,000.00","421,000.00","Goa","RoC-Goa","Real Estate and Renting","SALGAOCAR HOUSEF LUIS GOMES ROAD VASCO DA GAMA GOA Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1992PTC001256","24-07-1992","KNIGHTSBRIDGE REAL ESTATE AND CONSTRUCTION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","SALGAOCAR HOUSE,F.L.GOMES ROAD, VASCO DA GAMA Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1992PTC001308","11-12-1992","CANDOLIM DEVELOPERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","820,000.00","Goa","RoC-Goa","Real Estate and Renting","B-201, PEROLA DO MAR RESORTS OPP PRIMARY HEALTH CENTRE, MAIN CHOGM ROAD CANDOLIM Goa INDIA 403515","Indian Non-Government Company"
"U70101GA1993PTC001329","17-02-1993","NEW WAVE REAL ESTATE PRIVATE LIMITED.","ACTIVE","Private","Company Limited by Shares","17,000,000.00","8,700,000.00","Goa","RoC-Goa","Real Estate and Renting","201/202 NIZMAR CENTREDR. ATMARAM BORKER ROAD PANAJI GOA Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1993PTC001349","27-04-1993","SHREE VENKATESHWARA BALAJI HOTELS AND DEVELOPERS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","2,000,000.00","20,000.00","Goa","RoC-Goa","Real Estate and Renting","2ND FLOOR KALIKA CHAMBERSV.V.ROAD MARGAO GOA Goa INDIA 403601","Indian Non-Government Company"
"U70101GA1993PTC001362","20-05-1993","ELECON CONSTRUCTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,500,000.00","Goa","RoC-Goa","Real Estate and Renting","S-3 D'SOUZA APPTSOPP EST HOSPITAL MARGAO GOA Goa INDIA 403601","Indian Non-Government Company"
"U70101GA1993PTC001420","30-08-1993","MITTAL REALTY PRIVATE LIMITED","AMALGAMATED","Private","Company Limited by Shares","100,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","6, MASCARENHAS BUILDING, MAHATMA GANDHI ROAD PANAJI Goa INDIA","Indian Non-Government Company"
"U70101GA1993PTC001484","13-12-1993","VASSUDEV REAL ESTATE PRIVATE LIMITED","AMALGAMATED","Private","Company Limited by Shares","2,500,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","SALGAOCAR HOUSEF LUIS GOMES ROAD VASCO DA GAMA GOA Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1994PTC001530","22-02-1994","VIDYUT REAL ESTATES PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","500,000.00","202,000.00","Goa","RoC-Goa","Real Estate and Renting","G/4 NALANDA IIST MARYS COLONY MIRAMAR PANAJI GOA Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1994PTC001536","4-03-1994","RAURAJE REAL ESTATES PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","100,000.00","500","Goa","RoC-Goa","Real Estate and Renting","RUA CUNHAREVEIRA PANAJIM GOA Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1994PTC001563","12-04-1994","VELJEE PROPERTIES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","101,000.00","Goa","RoC-Goa","Real Estate and Renting","SHOP NO 1-4 MAGNUM CENTREM G ROAD PANAJI GOA Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1994PTC001586","11-05-1994","RASQUINHA DEVELOPERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","X-B-4, PELICAN APARTMENT,NEAR PANAJI CHURCH, PANAJI, GOA. Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1994PTC001601","27-05-1994","SKYSCAPE REAL ESTATE PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","3,000.00","Goa","RoC-Goa","Real Estate and Renting","PANCHARATNA COMPLEX2ND FLOOR C-9 MARGAO GOA Goa INDIA 403601","Indian Non-Government Company"
"U70101GA1994PTC001631","26-07-1994","BRAGANZA CONSTRUCTION PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","500,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","BRAGANZA APARTMENTS,ANGOD, MAPUSA Goa INDIA 403507","Indian Non-Government Company"
"U70101GA1994PTC001640","4-08-1994","NOUMURA REALTY AND CONSTRUCTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","C/O. SANDU PHARMACEUTICALS LIMITED, PLOT NO. 25,26 29,30, PILERNE INDUSTRIAL ESTATE, MARRA, BARDEZ, GOA Goa INDIA 403511","Indian Non-Government Company"
"U70101GA1994PTC001650","31-08-1994","GREEN HILLS DEVELOPERS AND BUILDERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","SALGAOCAR HOUSE F LUISGOMES ROAD VASCO DA GAMA GOA Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1994PTC001653","16-09-1994","CARL ESTATES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","500,000.00","Goa","RoC-Goa","Real Estate and Renting","6 7 8 BRANGANZA TRADE CENTREOPP ROMANCO HOSPITAL MAPUSA GOA Goa INDIA 403507","Indian Non-Government Company"
"U70101GA1994PTC001654","19-09-1994","HIGHLAND CONSTRUCTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,000,000.00","3,000,000.00","Goa","RoC-Goa","Real Estate and Renting","SHOP NO.5 ACHUT SMRUTIOPP ENTRANCE MUNCIPAL MARKET MAPUSA GOA Goa INDIA 403507","Indian Non-Government Company"
"U70101GA1994PTC001717","24-11-1994","DHIRAJLAL DAMODAR AND SONS HOLDINGS COMPANY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","997,000.00","Goa","RoC-Goa","Real Estate and Renting","1ST FLOOR, DAMODAR NIWAS MAHATMA GANDHI ROAD PANAJI Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1994PTC001728","5-12-1994","ALDEIA BRANCA REAL ESTATE RESORTS AND PROPERTIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","600,040.00","Goa","RoC-Goa","Real Estate and Renting","BELLA VISTA APASECOND FLOOR LUIS MIRANDA ROAD MARGAO GOA Goa INDIA 403601","Indian Non-Government Company"
"U70101GA1994PTC001735","21-12-1994","LAGUNA REAL ESTATES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","SALGAOCAR HOUSEF.LUIS GOMES ROAD, VASCO DA GAMA, GOA Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1994PTC001736","21-12-1994","TOWN COUNTRY REAL ESTATES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","1,000,000.00","Goa","RoC-Goa","Real Estate and Renting","LIMA ARCADE,NEW VADDEM, VASCO DA GAMA, GOA Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1994PTC001737","21-12-1994","ORACLE REAL ESTATES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","SALGAOCAR HOUSEF.LUIS GOMES ROAD VASCO-DA-GAMA GOA Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1994PTC001738","22-12-1994","INFINITY REAL ESTATES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","20,000,000.00","20,000,000.00","Goa","RoC-Goa","Real Estate and Renting","SALGAOCAR HOUSE,F.LUIS GOMES ROAD, VASCO DA GAMA, GOA Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1995PLC001784","23-02-1995","SHANTIDOOT DEVELOPERS COMPANY LIMITED","DORMANT","Public","Company Limited by Shares","1,000,000.00","522,000.00","Goa","RoC-Goa","Real Estate and Renting","F 15 NETALKAR BUILDING1ST FLOOR MAIN ROAD PONDA GOA Goa INDIA 403401","Indian Non-Government Company"
"U70101GA1995PTC001759","24-01-1995","PENINSULA LAND AND PROJECTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","SALGAOCAR HOUSE.F.LUIS GOMES ROAD, , VASCO DA GAMA GOA. Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1995PTC001760","25-01-1995","MADHAVI REAL ESTATES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","RIZVI TOWERS, C- WING FLAT NO. 102, ST. INEZ PANAJI Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1995PTC001789","1-03-1995","AQUARIAN REALTORS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","5, KAMAKSHI PRASAD,PATTO, PANAJI GOA Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1995PTC001820","31-03-1995","GOA PROPERTY DEVELOPERS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","100,000.00","400","Goa","RoC-Goa","Real Estate and Renting","503 UNITECH'S CITY CENTREM G ROAD PANAJI GOA Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1995PTC001871","19-06-1995","STRAIGHT DEAL PROPERTIES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","25,000.00","200","Goa","RoC-Goa","Real Estate and Renting","4TH FLOORUNITECHS CITY CENTRE M G ROAD PANAJI GOA Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1995PTC001876","26-06-1995","KAMAT PROPERTIES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","300","Goa","RoC-Goa","Real Estate and Renting","F/1 INDIRA APARTMENTSCAETANO ALBUQUERQUE ROAD PANAJI GOA Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1995PTC001883","3-07-1995","REGENCY REALTORS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00","200","Goa","RoC-Goa","Real Estate and Renting","EXCELSIOR CHAMBERS3RD FLOOR B. WING NEAR HOTEL DELMON PANAJI GOA Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1995PTC001898","20-07-1995","MERCURY CONSTRUCTIONS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","2,000.00","Goa","RoC-Goa","Real Estate and Renting","OFFICE NO 82ND FLOOR DURGA APARTMENTS LUIS DE MIRANDA ROAD MARGAO GOA Goa INDIA 403601","Indian Non-Government Company"
"U70101GA1995PTC001939","28-09-1995","JOSHI REAL ESTATES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","12,000.00","Goa","RoC-Goa","Real Estate and Renting","15-16 TRIPOLI BUILDINGPAJIFOND MARGAO GOA Goa INDIA 403601","Indian Non-Government Company"
"U70101GA1995PTC001955","20-10-1995","FALCON ABODES PRIVATE LIMITED","UNDER LIQUIDATION","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Goa","RoC-Goa","Real Estate and Renting","CALANGUTE GOA Goa INDIA 403516","Indian Non-Government Company"
"U70101GA1995PTC001959","27-10-1995","NICO PROPERTIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","200,000.00","Goa","RoC-Goa","Real Estate and Renting","T/3 SHABANA CHAMBERNEAR CINE EL-DOFADO PANAJI GOA Goa INDIA","Indian Non-Government Company"
"U70101GA1995PTC001961","27-10-1995","NANU BUILDERS COMPANY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","189,000.00","Goa","RoC-Goa","Real Estate and Renting","4th Floor, Essen Empire, Opp. KTC Bus Stand, Mundvel, Vasco Da Gama Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1995PTC001963","1-11-1995","TROPICAL ABODES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","880 ALTO DE PORVORIMPOST OFFICE ALTO PORVORIM BARDEZ GOA Goa INDIA 403521","Indian Non-Government Company"
"U70101GA1995PTC001984","30-11-1995","TELN BUILDERS AND DEVELOPERS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00","20,000.00","Goa","RoC-Goa","Real Estate and Renting","TELN BUILDING2ND FLOOR BAINA VASCO DA GAMA GOA Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1995PTC001993","20-12-1995","RICHMOND REAL ESTATE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","101,500.00","Goa","RoC-Goa","Real Estate and Renting","SALGAOCAR HOUSE,F. LUIS GOMES ROAD, VASCO DA GAMA, GOA . Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1995PTC001994","21-12-1995","RIVIERA CONSTRUCTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","0-104, 2nd FLOOR, GOMES CATAO COMPLEX, NR. CINE ALANKAR, BARDEZ MAPUSA Goa INDIA 403507","Indian Non-Government Company"
"U70101GA1995PTC002001","29-12-1995","ALDEIA BRANCA MANAGEMENT SERVICES AND ASSOCIATES PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","105,000.00","Goa","RoC-Goa","Real Estate and Renting","2ND FLOOR BELA VISTA APTSLOIES MIRANDA ROAD MARGAO GOA Goa INDIA 403601","Indian Non-Government Company"
"U70101GA1996PTC002010","11-01-1996","MOPKAR REAL ESTATES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","902,000.00","Goa","RoC-Goa","Real Estate and Renting","3, CHURCH STREET, CURCHOREM, GOA. Goa INDIA 403706","Indian Non-Government Company"
"U70101GA1996PTC002013","12-01-1996","AISHWARYA DEVELOPERS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","300","Goa","RoC-Goa","Real Estate and Renting","SEHRA APARTMENTSFOURTH FLOOR DR D V ROAD PANAJI GOA Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1996PTC002015","17-01-1996","GOA PROPERTY AND FINANCIAL SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","T 17, ALFRAN PLAZA, BLOCK D, 3RD FLOOR, M.G. ROAD, PANAJI Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1996PTC002075","15-04-1996","LILA ALUMINIUM INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","30,000,000.00","25,000,100.00","Goa","RoC-Goa","Real Estate and Renting","211, SHIV TOWERS,PATTO PANJIM GOA Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1996PTC002117","17-06-1996","BUDGET HOMES PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00","10,000.00","Goa","RoC-Goa","Real Estate and Renting","NEAR TOURIST HOSTELOPP NETRAVALKAR'S PETROL PUMP PANAJI GOA Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1996PTC002131","3-07-1996","ACE REALTORS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","180","Goa","RoC-Goa","Real Estate and Renting","FFO 8 RANI PRAMILA ARCADE18TH JUNE ROAD PANAJI GOA Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1996PTC002133","4-07-1996","BIJOU ESTATES PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","600,000.00","30,000.00","Goa","RoC-Goa","Real Estate and Renting","H. NO. 304 ,GAUNKARWADDO, BATIM, GOA VELHA GOA. Goa INDIA 403108","Indian Non-Government Company"
"U70101GA1996PTC002189","18-09-1996","SADANAND REAL ESTATES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","300,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","MARKETING & SHOPPING COMPLEXBANASTARIM MARCEL GOA Goa INDIA","Indian Non-Government Company"
"U70101GA1996PTC002223","14-11-1996","ECOTERRE ESTATES PRIVATE LIMITED.","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","VICTOR HUGO GOMES,306, THIRD FLOOR, ANTIVIERZA BUILDING, NEW MARKET, MARGAO, GOA. Goa INDIA 403602","Indian Non-Government Company"
"U70101GA1996PTC002224","15-11-1996","BAGA REAL ESTATE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","C/o Dr. Roque Ribiro Clinic,1st Floor,Opp. Damodar Chamber, Cunha Riviera Road, Nr Municipal Garden Panaji Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1997PTC002279","19-02-1997","NISY REALTY PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00","335,000.00","Goa","RoC-Goa","Real Estate and Renting","1 - BAPLAL BUILDINGPAJIFOND MARGAO GOA Goa INDIA 403601","Indian Non-Government Company"
"U70101GA1997PTC002284","21-02-1997","DHANASHREE ESTATES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","SAPNA TERRACESS0-14, 2ND FLOOR VASCO DA GAMA GOA Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1997PTC002321","9-04-1997","CROSS ROADS REALTORS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,500,000.00","Goa","RoC-Goa","Real Estate and Renting","CROSS ROADS AVENUE, NEXT TO GOA BOTTLING FACTORY, EASTERN EXPRESS BYPASS, POST. BOX. 05, MARGAO Goa INDIA 403601","Indian Non-Government Company"
"U70101GA1997PTC002325","21-04-1997","EFIL BUILDERS AND ENGINEERS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","20,000.00","Goa","RoC-Goa","Real Estate and Renting","CYRIL FERNANDES BUILDINGBEHIND DONA PAULA POLICE OUTPOST DONA PAULA GOA Goa INDIA","Indian Non-Government Company"
"U70101GA1997PTC002327","23-04-1997","SUSHEELA HOMES AND PROPERTIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","2,500,000.00","Goa","RoC-Goa","Real Estate and Renting","GROUND FLOOR SUSHEELAOPP TILAK MAIDAN F L ROAD VASCO DA GAMA GOA Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1997PTC002337","12-05-1997","ESAR BUILDERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","IST FLOOR, RANI PRAMILAARCADE 18TH JUNE ROADI PANAJI GOA Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1998PTC002549","22-04-1998","SITARA COMMERCIAL ASSOCIATES PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","500,000.00","102,000.00","Goa","RoC-Goa","Real Estate and Renting","FIRST FLOOR SITARAAPARTMENTS BEHIND NEW TELEPHONE EXCHANGE MARGAO GOA Goa INDIA 403601","Indian Non-Government Company"
"U70101GA1998PTC002571","29-06-1998","MANDOVI RIVIERA REALTORS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,500,000.00","105,500.00","Goa","RoC-Goa","Real Estate and Renting","SEQUEIRA HERITAGEHOUSE NO. 232 WARD C-Z ALTO RIBANDAR GOA Goa INDIA 403006","Indian Non-Government Company"
"U70101GA1998PTC002597","24-08-1998","ASTRAL ESTATE DEVELOPERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","G/2 B BLOCK MANOSHANTI COMPLEX DADA VAIDYA ROAD PANAJI Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1998PTC002625","18-11-1998","SHRI SAHAJANAND INVESTMENTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","85,000,000.00","82,500,300.00","Goa","RoC-Goa","Real Estate and Renting","9 DIAMOND CHAMBERS18TH JUNE ROAD PANAJI GOA Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1999PTC002698","17-06-1999","VITHAL REALTORS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,200.00","Goa","RoC-Goa","Real Estate and Renting","CACULO ENCLAVEST INEZ PANAJI GOA Goa INDIA 403001","Indian Non-Government Company"
"U70101GA1999PTC002708","19-07-1999","SILENT HOMES AND ESTATES PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","100,000.00","20,000.00","Goa","RoC-Goa","Real Estate and Renting","C/O VIRANI SALES CORPORATIONKHALAP BUILDING OPP MUNICIPAL MARKET MAPUSA GOA Goa INDIA 403507","Indian Non-Government Company"
"U70101GA1999PTC002760","9-11-1999","GANAPAL REAL ESTATES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","SALGAOCAR HOUSEDR F L GOME4S ROAD POST BOX NO 14 VASCO DA GAMA GOA Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1999PTC002761","9-11-1999","GANARAJ REAL ESTATES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","SALGAOCAR HOUSE,. F.L.GOMES ROAD, VASCO DA GAMA, GOA Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1999PTC002764","15-11-1999","MEDINI REAL ESTATES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","SALGAOCAR HOUSE,F.L.GOMES ROAD, VASCO DA GAMA, GOA Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1999PTC002765","15-11-1999","UTTARA REAL ESTATES PRIVATE LIMITED","AMALGAMATED","Private","Company Limited by Shares","500,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","SALGAOCAR HOUSE,F.L.GOMES ROAD, VASCO DA GAMA GOA Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1999PTC002766","15-11-1999","DHANISTHA REAL ESTATES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","SALGAOCAR HOUSE,DR. F.L.GOMES ROAD, VASCO DA GAMA, GOA. Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1999PTC002767","15-11-1999","REVATI REAL ESTATES PRIVATE LIMITED","CONVERTED TO LLP AND DISSOLVED","Private","Company Limited by Shares","500,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","SALGAOCAR HOUSEF.L.GOMES ROAD VASCO DA GAMA GOA Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1999PTC002768","15-11-1999","SANDSTONE REAL ESTATES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","SALGAOCAR HOUSE,F.L.GOMES ROAD, VASCO DA GAMA, GOA Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1999PTC002769","15-11-1999","VEGA REAL ESTATES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","SALGAOCAR HOUSE,F L GOMES ROAD VASCO DA GAMA GOA Goa INDIA 403802","Indian Non-Government Company"
"U70101GA1999PTC002780","13-12-1999","SRINIDHI REAL ESTATES PRIVATE LIMITED","CONVERTED TO LLP AND DISSOLVED","Private","Company Limited by Shares","1,000,000.00","100,000.00","Goa","RoC-Goa","Real Estate and Renting","SALGAOCAR HOUSE,DR. F.L.GOMES ROAD, VASCO DA GAMA GOA Goa INDIA 403802","Indian Non-Government Company"
